type,RelNO,content,Arg1_Content,Arg2_Content
Implicit,5,递进,真正的因在于台湾的企业对解决问题的定义不够清楚，或是只狭隘地由「制造」这个动作去思考解决问题的机会。,提升创新的能力，就是要提高解决问题的能力。
Implicit,5,泛化,提升创新的能力，就是要提高解决问题的能力。,我们的结论包括：1．找到解决方案就是找到利基与市场2．找到问题才能解决问题3．致力于解决今天的问题4．所制造的问题，不应多过解决的问题
Implicit,6,平行,团队是否完整？,缺少什么样的人才？
Implicit,6,平行,第七问：想要解决什么问题？,第八问：团队是否完整？缺少什么样的人才？
Implicit,6,平行,第六问：如何介绍技术与服务,第八问：团队是否完整？缺少什么样的人才？
Implicit,6,平行,第五问：企业愿景与经营模式,第八问：团队是否完整？缺少什么样的人才？
Implicit,6,平行,第四问：承担什么风险？,第八问：团队是否完整？缺少什么样的人才？
Implicit,6,平行,第三问：创业的正当性,第八问：团队是否完整？缺少什么样的人才？
Implicit,6,平行,第二问：执行摘要,第八问：团队是否完整？缺少什么样的人才？
Implicit,6,平行,第一问：企业定位,第八问：团队是否完整？缺少什么样的人才？
Implicit,5,解释说明,以下所列的十三个问题，是投资人最关心的事情。,第八问：团队是否完整？缺少什么样的人才？
Implicit,2,原因在先,创业者都会建立自己的经营团队，而且几乎都是从以自己为中心的同心圆开始，逐步向外拓展人脉。,这里便产生一个结构性的盲点：臭味相投，物以类聚。
Implicit,4,间接对比,这里便产生一个结构性的盲点：臭味相投，物以类聚。,投资人欢迎创业者坦白承认他的团队不足，这代表创业者有务实的态度，知道且愿意面对自己的弱点。
Implicit,2,原因在先,投资人欢迎创业者坦白承认他的团队不足，这代表创业者有务实的态度，知道且愿意面对自己的弱点。,好的董事会与经营团队间应该保持相辅相成的关系，他们之间既非敌对，但也绝不是对方的橡皮图章。
Implicit,2,原因在先,好的董事会与经营团队间应该保持相辅相成的关系，他们之间既非敌对，但也绝不是对方的橡皮图章。,创业者一定要清楚知道，你付出的是知识与青春，投资人付出的是钱。
Implicit,2,原因在先,创业者一定要清楚知道，你付出的是知识与青春，投资人付出的是钱。,投资人毫无理由要掣肘创业者。
Implicit,2,原因在先,换句话说，董事会与经营团队应该共同兴利，而不是相互防弊。,我们奉劝创业的朋友：了解自己的不足，诚实面对要求协助。
Implicit,6,平行,顾客在哪里？,如何留住顾客？
Implicit,6,平行,第八问：团队是否完整？缺少什么样的人才？,第九问：顾客在哪里？如何留住顾客？
Implicit,6,平行,第七问：想要解决什么问题？,第九问：顾客在哪里？如何留住顾客？
Implicit,6,平行,第六问：如何介绍技术与服务,第九问：顾客在哪里？如何留住顾客？
Implicit,6,平行,第五问：企业愿景与经营模式,第九问：顾客在哪里？如何留住顾客？
Implicit,6,平行,第四问：承担什么风险？,第九问：顾客在哪里？如何留住顾客？
Implicit,6,平行,第三问：创业的正当性,第九问：顾客在哪里？如何留住顾客？
Implicit,6,平行,第二问：执行摘要,第九问：顾客在哪里？如何留住顾客？
Implicit,6,平行,第一问：企业定位,第九问：顾客在哪里？如何留住顾客？
Implicit,5,解释说明,以下所列的十三个问题，是投资人最关心的事情。,第九问：顾客在哪里？如何留住顾客？
Implicit,5,解释说明,第九问：顾客在哪里？如何留住顾客？,回答这个问题，你应该把焦点集中在「市场区隔」。
Implicit,5,递进,其次分析区隔内的顾客，为什么愿意与你做生意？,你还要思考如何防止竞争者与你抢夺同一市场区隔内的顾客？
Implicit,2,原因在先,价格战是最简单的策略，因此效果也最有限。,你更应该思考如何避免落入价格战的漩涡，而不是以低价引发战争。
Implicit,5,解释说明,此外，产业的钜大变动，经常起源自非顾客，他们没有成为你的顾客，是因为他们不需要你的产品，或是他们能够找到更好的答案。,回答这个问题，要时时提醒自己：1．集中焦点于「市场区隔」2．好的产品或服务能够主动区隔市场，找出原来不存在的顾客3．任何企业对顾客都有价值，这个价值决定顾客的期望4．不要忘记「非顾客」，不要落入专业的「幻境」
Implicit,6,平行,第九问：顾客在哪里？如何留住顾客？,第十问：竞争者在那里？
Implicit,6,平行,第八问：团队是否完整？缺少什么样的人才？,第十问：竞争者在那里？
Implicit,6,平行,第七问：想要解决什么问题？,第十问：竞争者在那里？
Implicit,6,平行,第六问：如何介绍技术与服务,第十问：竞争者在那里？
Implicit,6,平行,第五问：企业愿景与经营模式,第十问：竞争者在那里？
Implicit,6,平行,第四问：承担什么风险？,第十问：竞争者在那里？
Implicit,6,平行,第三问：创业的正当性,第十问：竞争者在那里？
Implicit,6,平行,第二问：执行摘要,第十问：竞争者在那里？
Implicit,6,平行,第一问：企业定位,第十问：竞争者在那里？
Implicit,5,解释说明,以下所列的十三个问题，是投资人最关心的事情。,第十问：竞争者在那里？
Implicit,2,结果在先,千万不要说你没有竞争者。,你可能今天没有竞争者，但是明天就会出现。
Implicit,5,递进,你可能今天没有竞争者，但是明天就会出现。,如果你真的没有举足轻重的竞争者，你的竞争者就是你自己。
Implicit,5,解释说明,「进入障碍」与「退出障碍」是两个吊诡的命题。,前者决定是否一窝蜂（进入障碍极低，人人可以参加），后者决定是否恶性竞争（退出障碍极高，罢手血本无归）。
Implicit,2,原因在先,要保有核心竞争力，第一件事情就是要排除非核心的竞争业务，并且将重点放在创新及策略管理。,请反覆思考：1．分析进入障碍，也要分析退出障碍2．将焦点集中于「核心竞争力」3．运用核心成员，发展核心技术，达成核心目标
Implicit,6,平行,第十问：竞争者在那里？,第十一问：市场占有率为何？
Implicit,6,平行,第九问：顾客在哪里？如何留住顾客？,第十一问：市场占有率为何？
Implicit,6,平行,第八问：团队是否完整？缺少什么样的人才？,第十一问：市场占有率为何？
Implicit,6,平行,第七问：想要解决什么问题？,第十一问：市场占有率为何？
Implicit,6,平行,第六问：如何介绍技术与服务,第十一问：市场占有率为何？
Implicit,6,平行,第五问：企业愿景与经营模式,第十一问：市场占有率为何？
Implicit,6,平行,第四问：承担什么风险？,第十一问：市场占有率为何？
Implicit,6,平行,第三问：创业的正当性,第十一问：市场占有率为何？
Implicit,6,平行,第二问：执行摘要,第十一问：市场占有率为何？
Implicit,6,平行,第一问：企业定位,第十一问：市场占有率为何？
Implicit,5,解释说明,以下所列的十三个问题，是投资人最关心的事情。,第十一问：市场占有率为何？
Implicit,5,递进,在美国，「电话」以五十年达到百分之九十的普及率，「录放影机」则用了十八年。,新的科技产品与服务，绝对不可能再有这么长的产品生命周期。
Implicit,2,原因在先,新的科技产品与服务，绝对不可能再有这么长的产品生命周期。,科技企业不进则退。
Implicit,2,原因在先,「杀手级」策略都是能够「激烈改变游戏规则」的策略，配合的管理思维包括「愿意冒险」、「不墨守成规」，以及「有成为标竿的强烈企图心」。,创业者的企图心决定一切。
Implicit,2,原因在先,创业者的企图心决定一切。,你要检视：1．你的企业准备如何快速成长2．科技企业不进则退，快速成长是必须要走的路3．积极进取与一厢情愿，只有一线之隔4．推理逻辑比结果更为重要
Implicit,6,平行,何时损益平衡？,如何推论？
Implicit,6,平行,如何推论？,如何变身？
Implicit,6,平行,第十一问：市场占有率为何？,第十二问：何时损益平衡？如何推论？如何变身？
Implicit,6,平行,第十问：竞争者在那里？,第十二问：何时损益平衡？如何推论？如何变身？
Implicit,6,平行,第九问：顾客在哪里？如何留住顾客？,第十二问：何时损益平衡？如何推论？如何变身？
Implicit,6,平行,第八问：团队是否完整？缺少什么样的人才？,第十二问：何时损益平衡？如何推论？如何变身？
Implicit,6,平行,第七问：想要解决什么问题？,第十二问：何时损益平衡？如何推论？如何变身？
Implicit,6,平行,第六问：如何介绍技术与服务,第十二问：何时损益平衡？如何推论？如何变身？
Implicit,6,平行,第五问：企业愿景与经营模式,第十二问：何时损益平衡？如何推论？如何变身？
Implicit,6,平行,第四问：承担什么风险？,第十二问：何时损益平衡？如何推论？如何变身？
Implicit,6,平行,第三问：创业的正当性,第十二问：何时损益平衡？如何推论？如何变身？
